0,0,5
1,1,7
2,1,2
3,2,5
4,3,2
5,0,2
6,4,5
7,2,9
7,0,6
8,2,12
6,5,0
9,6,11
10,7,3
11,8,5
1,9,2
2,1,5
12,5,4
6,10,12
8,4,11
13,4,11
14,10,11
10,2,10
15,4,12
12,5,7
10,1,0
6,11,0
12,12,11
13,6,4
14,5,10
14,3,12
2,13,4
16,10,7
17,2,0
18,1,12
19,7,2
14,8,0
20,9,5
12,8,12
13,3,9
0,12,0
1,4,6
21,5,1
22,9,1
6,12,2
23,9,8
24,4,11
9,13,2
12,4,2
25,6,2
13,1,13
26,0,11
27,10,6
7,6,2
26,8,0
9,11,5
28,13,12
29,2,13
0,6,7
24,0,2
11,1,7
30,13,9
28,11,12
0,12,5
0,13,0
26,4,2
19,4,5
9,13,1
1,5,0
26,9,7
31,13,2
0,12,2
1,3,6
7,11,5
14,3,2
2,4,2
32,1,8
13,1,9
22,2,12
13,11,12
17,4,2
2,2,1
33,12,5
9,1,2
27,13,0
10,2,6
21,12,8
10,0,1
8,12,4
20,11,12
26,7,2
0,13,12
11,4,13
26,2,5
34,12,2
2,8,6
18,13,8
1,1,0
0,1,5
7,0,13
20,7,12
32,8,4
14,2,13
35,10,0
20,9,1
25,2,13
9,7,5
20,8,9
26,11,13
27,1,13
9,1,8
23,8,13
36,10,2
9,7,8
5,7,8
1,1,2
10,2,12
5,13,4
0,2,13
6,12,0
26,8,11
0,5,13
6,2,3
27,13,5
15,0,2
37,12,4
19,11,2
32,0,3
19,1,0
29,12,1
7,13,5
9,1,6
14,11,3
9,2,13
26,3,12
9,6,12
0,6,13
32,10,9
38,5,2
27,1,11
9,2,1
12,2,4
7,12,11
6,2,10
9,4,1
17,13,2
20,2,4
7,4,12
10,8,7
27,6,2
9,5,2
27,10,7
11,8,4
29,7,8
38,2,8
26,13,5
7,5,4
19,0,11
36,7,12
11,1,13
7,6,11
10,3,8
0,0,2
17,12,0
13,4,3
26,5,11
3,11,4
12,12,10
12,8,2
9,7,4
12,5,8
23,0,10
27,7,5
1,13,2
13,3,7
9,5,6
25,5,12
12,2,11
30,4,12
0,12,4
39,13,9
40,11,12
10,6,4
16,6,12
29,8,1
26,4,0
29,2,7
41,10,0
17,9,5
7,13,7
11,11,6
27,7,12
16,9,7
11,10,3
10,11,0
9,5,8
29,11,12
42,13,4
27,3,2
5,7,4
10,12,6
9,4,12
11,8,2
9,5,13
8,8,4
27,9,0
11,9,5
14,9,4
1,12,6
6,2,4
26,9,2
7,0,2
23,9,12
0,0,7
29,0,2
6,4,0
32,12,2
43,2,9
21,11,6
20,1,2
10,2,13
24,2,0
44,7,2
11,3,13
7,12,5
9,0,2
17,12,2
11,9,7
39,12,6
0,11,13
29,11,8
6,7,5
11,8,11
25,7,13
0,12,6
12,11,12
21,1,2
20,9,12
26,10,6
1,4,5
14,5,3
25,9,5
14,7,5
27,8,13
22,12,1
39,1,6
14,3,8
1,13,0
39,12,2
38,12,2
40,4,12
36,8,9
11,0,11
13,4,9
0,1,12
36,2,5
26,3,0
14,1,10
12,11,5
7,6,7
12,5,10
19,2,6
20,2,9
10,7,1
45,9,1
27,7,2
41,9,8
4,1,12
1,6,2
34,9,12
28,13,0
46,12,2
47,2,5
14,7,11
26,11,12
17,4,8
28,12,9
27,3,1
13,6,13
11,0,2
1,4,12
9,1,13
7,4,2
11,7,13
6,13,2
42,12,6
10,12,2
48,4,13
41,12,8
31,9,12
12,6,7
6,11,12
19,0,4
10,6,7
10,12,10
19,2,10
17,4,1
24,10,7
37,12,9
19,0,6
13,9,11
12,4,7
3,0,2
3,2,13
2,4,13
32,3,0
26,13,2
39,13,6
13,3,11
29,8,11
14,2,3
11,10,2
0,7,5
9,4,8
49,10,0
29,4,11
10,11,2
1,4,2
13,9,8
20,12,8
13,3,2
5,5,2
13,7,11
35,2,9
16,2,12
10,13,6
47,13,12
6,7,2
10,7,5
36,1,2
39,11,13
14,13,11
17,4,11
26,10,0
0,12,13
2,10,4
11,3,6
14,1,7
10,12,3
10,1,5
10,7,12
1,6,12
1,6,1
2,2,4
40,9,2
2,2,11
7,7,13
40,1,12
19,5,2
12,6,4
50,10,12
40,2,4
23,4,8
11,9,13
10,9,6
16,5,12
9,12,6
47,1,4
18,9,5
7,5,0
26,5,0
14,11,7
9,4,11
14,5,7
26,2,13
5,7,12
39,12,5
38,2,3
9,13,4
32,10,3
32,1,11
50,5,12
42,5,12
12,6,2
30,9,13
3,2,0
36,6,5
10,7,9
7,6,9
13,6,9
12,8,7
26,4,5
0,7,0
21,8,2
10,4,9
27,9,2
13,1,4
49,9,8
24,12,5
17,12,5
9,1,7
27,10,2
12,5,12
29,13,5
39,12,3
7,1,2
26,9,6
1,3,5
26,2,6
26,8,12
41,8,13
26,1,11
14,4,13
6,5,2
51,4,13
22,9,13
10,5,3
5,3,13
9,12,5
0,5,1
7,9,5
5,11,12
13,9,3
11,6,5
1,1,6
12,1,2
39,5,2
21,12,4
39,4,12
20,8,13
39,6,13
21,6,8
2,8,5
40,12,4
29,9,8
12,12,8
9,6,7
34,10,12
8,12,0
39,2,1
36,7,8
29,11,5
26,6,5
42,12,4
26,12,0
13,1,11
12,6,8
9,12,2
2,10,12
6,6,5
17,2,13
29,8,4
29,3,8
39,6,4
29,13,2
18,10,0
32,0,13
2,4,7
26,7,5
9,2,11
14,3,6
32,13,7
46,0,12
48,12,6
12,8,11
37,12,7
28,0,10
36,1,12
0,11,2
10,0,6
39,6,11
39,12,9
20,8,2
10,7,8
7,7,9
35,8,13
32,7,3
1,0,2
13,3,4
7,6,5
13,9,10
26,11,2
15,5,2
29,5,4
1,2,6
42,8,3
14,0,2
32,13,3
10,3,13
29,12,4
1,3,13
26,0,5
5,11,4
0,13,5
15,7,12
19,0,12
12,7,8
12,2,5
23,12,9
7,6,12
14,8,9
9,6,8
9,1,11
6,7,12
26,12,5
13,11,5
23,12,8
26,0,6
0,6,12
42,3,8
1,13,5
6,5,13
2,12,0
19,2,12
17,7,4
39,2,5
10,7,6
7,13,12
20,13,12
27,4,12
27,4,13
51,12,13
11,10,1
13,6,7
2,2,8
2,12,1
10,10,2
14,11,9
20,12,7
19,2,7
12,8,10
29,4,12
29,13,12
6,3,12
7,12,4
32,7,13
13,8,13
14,13,12
16,13,12
10,4,13
26,9,5
29,7,12
12,7,11
9,12,13
6,0,12
9,11,12
13,9,6
12,8,1
10,4,3
20,9,8
14,9,6
27,13,7
10,12,13
25,3,2
31,10,12
29,2,11
29,1,8
10,3,12
1,0,12
11,4,6
23,13,8
6,2,1
21,8,12
10,9,7
1,11,13
19,5,11
5,2,12
9,2,0
27,3,6
11,7,2
24,1,4
36,6,12
49,9,2
13,11,9
39,13,11
1,0,5
33,2,12
11,3,7
9,8,5
17,13,4
14,12,13
10,10,7
47,12,13
26,2,0
11,0,6
20,9,4
11,7,0
6,1,12
33,5,2
0,2,6
6,12,11
1,5,13
8,12,5
14,0,11
51,12,6
27,4,2
5,9,12
5,1,8
10,8,13
25,9,8
10,9,13
21,12,11
9,10,7
11,3,9
5,9,8
27,3,9
0,2,0
6,5,7
24,5,7
13,4,0
25,7,4
22,8,12
2,12,11
12,7,6
5,5,12
29,4,8
29,2,5
31,6,12
43,8,12
19,5,0
39,11,2
36,0,12
3,8,4
10,12,9
27,1,0
1,2,12
13,9,7
10,2,11
14,7,12
19,4,13
1,11,4
6,6,2
20,12,13
10,13,1
11,1,12
11,5,12
39,11,6
7,13,11
9,8,7
27,7,13
10,13,4
10,11,1
5,0,5
7,2,1
2,4,9
0,5,7
10,12,7
3,5,2
14,6,0
5,11,2
11,3,5
13,3,0
9,11,4
36,7,9
10,8,9
9,0,12
10,8,2
29,2,1
29,6,12
9,8,13
52,1,12
10,5,11
37,4,12
15,9,2
13,1,0
14,1,13
13,8,2
13,4,7
51,2,10
39,6,2
10,11,5
36,11,4
24,2,12
31,11,12
13,7,1
32,0,10
14,0,1
1,12,13
29,5,11
36,3,8
26,4,6
20,4,2
14,4,7
11,8,6
26,1,5
12,8,5
25,3,4
21,2,8
7,12,9
13,10,13
11,6,2
20,12,4
39,13,2
36,7,2
27,1,5
