3416,1,22042
878,7,38260
18112,6,21732
1943,4,8318
3014,6,19719
8832,1,17872
2282,1,20959
7163,4,35212
20795,2,4816
6201,1,35503
10714,2,17163
16663,1,4971
21101,0,27237
24,6,31040
32979,1,20623
10464,4,9546
7551,1,30336
38322,0,697
1558,1,134
37006,0,24153
9311,1,7591
13412,6,11557
5791,0,5866
543,7,32476
20461,0,39534
16803,1,10597
32065,0,576
28801,0,29577
24371,5,13343
2797,0,2870
33510,0,37005
15982,4,21539
10036,6,15508
18644,1,14501
800,1,20565
2677,4,31956
2584,1,24179
11129,1,21367
2844,8,12818
39303,0,24235
17528,6,35586
21505,1,28126
21405,1,10111
19270,1,27731
707,0,11885
2296,1,1370
12901,1,6156
36867,0,23254
18732,6,2446
4581,0,1575
9124,0,5336
36800,0,4274
4304,1,30932
5727,6,35044
21512,0,29238
27052,0,2218
1511,0,23414
34398,4,14890
30254,1,30103
19139,1,3815
4480,2,13726
2574,1,1262
7423,1,189
3027,4,749
18272,1,2702
32634,5,30206
12978,1,3436
2781,0,9302
14549,0,29213
4087,4,16859
23295,1,8012
29290,0,6957
35068,0,15470
29364,0,5746
34399,0,4167
16480,1,3474
31518,2,11801
27529,1,16536
32407,1,21589
22413,1,21158
9464,1,31909
18489,0,15301
4598,6,6483
401,0,28831
1612,0,15361
24816,0,2334
36878,0,5567
14412,4,12832
7996,0,31009
22955,1,6716
28759,0,31699
17463,1,22570
36565,2,4816
30261,1,24751
5584,1,27598
31519,0,16331
6865,4,22876
13760,0,23749
18927,0,12072
23693,0,721
5829,1,838
7241,3,26041
1449,4,13077
407,1,17552
28344,1,12395
7475,4,981
12656,2,28254
32462,0,27061
14358,0,30712
22294,0,6679
10375,1,20636
22689,0,24647
14380,4,24945
33936,0,14674
34108,4,19520
7276,6,31312
28932,0,19583
20501,1,21055
26779,1,5970
32215,1,24119
9232,0,11910
6826,6,39736
17111,1,11598
18648,1,28378
6705,1,7711
6972,0,2039
4316,2,4816
10804,0,36943
26066,6,6575
13248,1,2819
16074,1,30693
34912,0,29380
21200,1,37474
26640,2,25785
11308,0,28447
7553,1,16352
4750,6,38952
13381,0,5503
2658,4,19818
22137,1,8498
7395,1,2182
14773,1,4832
15668,0,11620
34010,0,10661
5022,6,22277
7345,0,39621
18643,1,14955
2493,5,38216
975,0,24235
32349,1,12247
29729,0,32025
39499,1,1192
14550,0,1387
36945,0,28081
345,0,36884
1482,0,14214
2725,1,9290
398,2,591
9335,1,30479
12580,1,7706
33451,0,7089
9881,0,27226
27428,0,25204
24420,0,3072
953,0,14932
1344,1,1135
18460,0,1197
8804,0,1575
4495,4,10098
27228,0,18721
7661,0,23021
1037,0,11989
28610,0,8077
2459,0,20708
28273,0,14434
5508,0,27061
6820,1,6820
314,6,29229
33540,0,27974
11615,1,28988
26499,0,22051
38452,0,27404
10803,4,36330
36758,0,34214
14524,1,19319
26549,3,7206
3468,1,9166
19782,0,27974
1224,1,2147
3931,1,14935
6760,2,1021
15497,1,12249
3425,1,4714
9488,1,25522
33232,0,35963
31599,0,19457
855,2,31440
34698,4,15483
5238,1,23242
19270,1,34861
1689,1,12759
16056,0,20770
5212,0,36987
2363,4,21311
6745,1,19336
5807,4,18840
5628,0,10382
10916,1,13539
13639,1,1686
10159,1,5568
13594,6,15696
23708,1,4578
10279,1,17155
20152,0,9891
32935,0,1314
19704,3,12415
17475,0,24755
17925,1,11199
14864,1,15853
