8710,3,4460
503,7,3478
2327,20,5298
10564,111,117
7157,148,11625
12598,94,9863
4751,19,247
1125,7,5510
6549,47,4369
495,7,2306
7055,43,13640
3695,166,13170
7716,86,410
1583,13,2409
420,57,3983
6702,27,6188
4599,148,10072
4103,8,4331
4935,25,13627
203,20,1978
3452,12,6960
3051,45,6724
162,23,4983
3765,227,10654
289,20,6422
8266,26,13639
1017,26,13686
2258,22,9161
2160,3,5709
476,35,1506
10878,13,637
5904,25,13627
7322,13,6261
2754,65,1233
8974,17,13635
6048,28,626
2831,3,6608
6508,8,6422
10682,95,13645
2821,7,10736
562,9,4925
576,66,7420
8316,26,13656
2771,123,3880
8677,38,4725
708,7,4373
13463,133,1164
1092,21,4617
10306,5,627
8004,17,13641
6392,32,206
11693,43,13630
326,101,10133
6945,17,10007
4250,26,13686
10258,19,865
9365,48,16
1024,9,1921
9050,29,1631
5063,17,13635
6528,170,9845
2360,29,10034
4784,6,3760
974,79,4355
1026,7,7758
10033,81,10033
383,19,3464
1408,3,8210
1826,58,11344
7315,17,13188
9887,20,4982
11275,133,4439
1151,30,495
8243,84,7097
7502,83,8425
652,3,9397
8043,176,9381
4256,7,5957
1486,8,3923
5431,6,5303
12061,24,441
8001,8,4331
6543,15,2293
10146,181,13637
3736,103,1583
56,8,4921
1125,7,2688
2450,28,16
8757,13,5720
947,130,4848
6802,6,8048
1841,13,6261
5378,31,13633
4232,14,5514
1391,3,4367
2638,3,3956
5223,41,3273
5791,12,3397
676,17,10146
7610,42,624
9993,30,1804
7640,17,12218
2676,13,7955
11914,68,6612
289,20,5469
5941,66,1130
8766,70,4517
838,42,4854
5265,19,11694
4846,26,12442
213,3,4233
3475,123,1931
7971,136,17
1391,48,16
4389,66,12176
6735,32,9140
1078,183,2954
2173,43,13630
1596,172,13705
7697,19,447
12826,85,950
123,6,10246
2360,29,4614
7414,8,10659
7225,23,13212
12666,56,12666
6879,13,349
705,98,13880
936,71,5631
3948,137,13929
3151,127,1423
8629,25,13627
1861,10,1076
3797,101,10546
8032,15,11645
9802,27,1765
6093,6,4437
5746,17,13641
5253,28,16
1318,19,447
8334,4,947
5083,34,13170
1343,3,3352
1197,7,804
1174,38,5342
4615,36,1133
7700,60,13170
5670,19,11411
6691,28,6682
5794,40,7685
90,8,5582
4679,164,7567
9621,59,2407
252,7,5389
8606,47,6067
4530,66,866
4680,17,13369
3217,82,13741
2990,75,4665
240,96,4165
2255,29,1345
13318,62,6638
3727,76,8774
8671,76,13723
5828,13,16
8318,48,16
2042,71,2333
2044,38,9911
6475,31,13633
2049,7,11442
6954,4,1243
9596,136,10874
4745,8,2622
2506,8,3113
7882,116,1265
2256,13,7598
2963,171,13659
13118,165,2860
5809,162,6122
8775,19,4375
3298,17,13369
1604,75,328
4250,13,637
3435,3,3596
7034,47,5302
1801,3,4029
9098,136,5369
2945,19,3383
1124,65,1577
3291,19,5938
4412,90,13625
7173,58,2032
7574,17,13593
1243,130,8841
1700,8,300
12101,61,13878
6790,17,10007
518,13,148
11381,213,13170
3549,124,13749
4926,143,663
5941,19,1080
3335,27,8309
5684,6,10427
4355,208,13170
1502,3,8256
2012,82,13681
372,8,2936
12053,52,2267
3243,4,947
560,43,13640
3337,137,13662
16,15,841
5740,7,5706
4597,78,2731
365,2,4304
3536,32,3265
2245,75,2059
912,163,5947
8458,86,10634
12553,133,2227
7059,17,10146
4449,8,5160
451,40,11194
1285,20,6669
1225,76,7644
4026,3,4344
2659,6,7834
5005,20,8241
2479,134,259
2125,77,8980
4467,19,3055
8512,34,13170
8449,100,3328
2506,19,2674
5670,24,1587
2664,21,4427
3949,22,2959
9177,39,11329
1277,38,10244
12017,71,688
7563,83,2995
1257,31,13758
2596,6,1707
4644,27,1174
2644,13,242
1773,19,6550
12088,137,13895
3611,106,357
957,32,4944
282,94,8683
11133,82,13681
13207,194,8965
1975,47,4342
9649,6,3112
11,11,13625
1469,3,4186
16,15,9044
1331,43,13630
1214,3,6797
8188,95,13710
7471,106,357
1393,123,5343
3721,41,311
130,7,403
2809,26,13658
924,3,5316
3787,31,2
5707,45,1662
1280,26,13639
9590,26,13639
11252,5,1203
4532,13,9739
668,89,7270
11639,5,1203
5176,26,13628
10661,154,13684
1170,10,9192
3710,19,1953
1621,15,11982
3018,22,3823
1014,3,422
1411,13,5965
10996,41,74
7238,79,4239
7470,19,5186
10805,48,16
3922,19,6798
6266,2,7410
178,174,6038
6374,127,2414
6652,19,7806
11,13,596
3860,101,12407
6387,3,2690
1554,8,1502
3987,47,560
2589,8,3106
1582,200,13708
185,13,637
7175,30,1975
11136,143,906
1299,10,7482
5826,101,4420
2960,3,8513
5903,39,584
5859,21,11357
1253,72,2963
2324,11,13625
3621,76,8342
2315,15,5165
4873,102,7162
327,71,156
2249,13,349
5664,17,13635
10526,47,5861
1959,54,10912
115,42,10423
8929,82,13515
969,43,13630
4989,62,10440
9458,19,4845
1187,76,12021
114,57,74
380,8,3524
