34183,1,12981
18151,1,34575
12311,0,39591
26091,0,38373
1499,1,22082
18346,1,32150
28252,0,9989
23105,0,1023
21763,0,330
14898,0,23905
2896,0,713
8363,1,13428
13538,0,20517
2690,4,11759
24637,0,27061
14568,0,12025
8647,5,25351
24418,6,26460
29749,1,17460
12420,0,12152
16580,0,29954
3904,5,29732
14381,0,8834
1254,0,16750
30134,0,17586
12497,9,15152
7466,0,32428
15386,0,7537
30702,0,13833
2146,7,37903
9149,1,28757
15612,1,2320
25759,6,23008
5903,1,6364
3950,1,21237
1213,0,31009
6287,0,39085
19941,0,2245
3500,2,23561
887,1,15759
10860,1,14083
2272,0,14935
9335,1,30479
34584,0,26432
6221,0,34035
32515,0,33278
18422,0,5642
1504,4,12881
13260,1,24225
20150,3,8147
2973,6,26957
12303,0,23016
4556,1,11689
1442,6,1565
16168,0,7179
8369,1,34732
23968,9,22377
30465,0,10816
4142,4,18052
1002,0,12649
4746,1,14960
21767,0,29674
22465,0,15488
1032,1,392
22540,6,7397
1012,4,12227
4650,1,13106
9736,1,7173
13496,0,9360
1728,4,1666
36034,0,20461
30254,0,21105
1144,0,10382
8001,1,12758
2113,1,26787
14645,1,10118
15734,1,18392
33850,0,28816
6295,0,3377
33133,0,13217
659,6,4112
17048,0,12706
16880,0,8488
3360,1,21336
25994,0,22117
14011,1,2813
20483,0,6867
15274,0,19674
3802,1,7486
20215,4,25110
14634,0,12910
418,1,21264
20252,1,12971
21894,1,3428
21465,1,2247
4713,2,10597
405,8,31712
34126,0,13715
20889,1,19808
11631,1,10681
25621,0,6660
17634,1,40516
97,6,20232
13478,0,18792
35409,0,31996
30327,0,3653
7930,1,7149
23737,0,26530
1096,4,19323
38980,0,3316
18101,0,35088
12700,5,33259
5775,1,28439
29351,0,39407
22377,5,5591
19552,1,20824
10709,0,3978
11182,9,3914
32593,4,36757
19109,0,2745
1415,1,3555
3641,5,13343
10016,2,1021
15317,0,5336
5493,1,10575
10007,0,39406
32273,0,881
15578,0,13230
3923,4,22189
2380,1,9159
26064,0,21430
13706,1,6089
303,4,29066
6883,8,14751
1674,6,33619
2192,1,14704
1796,3,18735
11025,1,4712
2552,0,38419
6122,1,16603
2700,6,33587
7499,0,4252
31859,0,1551
36654,0,135
1828,6,34288
5439,1,6403
10247,0,38419
16354,0,20461
12283,0,15629
39254,0,24300
28459,1,36593
4676,0,8323
5213,1,14424
4772,1,2599
1623,8,16528
12896,1,2945
35032,1,30308
9976,0,8932
22986,1,13014
1544,0,9005
11150,1,15818
10073,4,32140
7817,1,38645
30561,0,33074
2245,1,7952
26117,0,4448
9512,0,12152
29865,0,4148
4562,6,29834
778,6,28754
18036,0,27404
25781,4,35846
4049,4,35736
20484,0,25158
363,1,1130
15099,0,9184
570,6,11186
31606,0,20192
29955,0,37522
19376,0,32149
23161,6,25536
3126,0,34716
1451,4,4852
38601,0,17175
14679,0,10644
25687,0,23473
37293,6,25148
14108,0,22572
27797,0,5550
9878,1,4675
9353,0,20558
32471,0,27869
3049,1,19137
11470,0,21767
37884,0,8330
1210,0,14088
12354,0,36672
19363,1,8817
21274,0,5307
20931,0,31844
12574,1,24300
6115,0,10290
16750,1,6496
32331,0,3630
20776,0,26793
405,8,39311
19798,0,21937
20002,0,29751
5561,4,8893
3247,0,31684
2944,0,32002
33864,1,21570
14904,0,13187
28962,6,3466
24690,0,9787
10091,0,29119
13187,3,17464
39523,0,39621
8424,1,1072
25002,4,16424
12674,0,8485
5374,0,24223
32293,0,4145
18468,1,1769
2295,0,11796
23607,6,13630
23315,1,2509
29048,0,35497
38530,1,12714
11016,1,14994
10968,0,28268
1801,1,5790
7526,1,18664
3968,0,7523
11269,0,35201
9177,0,38419
8909,4,31942
19434,1,7005
14664,5,7817
16396,1,10740
19992,6,27453
31069,0,14818
17642,1,11886
34039,1,12126
539,4,25063
13402,0,23936
4523,0,36155
8086,1,15023
15979,1,12732
26197,0,11016
32682,0,1365
10513,1,2334
8353,1,18072
32486,0,34716
26850,0,38806
3405,1,10273
8815,0,9114
2684,0,23300
915,0,14894
2453,6,25750
20988,0,712
2262,6,34491
4620,1,14535
4481,1,16093
39333,0,24300
13011,1,17764
12182,5,20422
4946,6,18415
7683,4,31035
34406,0,30702
37170,1,10284
4592,1,34639
26295,0,9098
18192,0,28607
19116,0,11910
34417,2,4816
15838,0,36100
33216,2,4816
18461,5,474
24859,1,8050
29432,1,2169
15314,1,17330
5088,3,9077
139,1,9939
34633,0,40377
3165,1,8643
11527,4,39905
775,1,5482
21542,1,1636
15031,4,22258
20431,1,1921
4218,1,22336
5996,0,24575
35242,0,5874
17658,0,6973
5357,0,27974
24571,1,528
7295,1,14686
8499,1,6364
11948,1,25003
22306,1,28070
16397,1,22065
21320,4,35945
729,10,12113
9127,0,12531
4495,4,37346
8149,0,38306
912,0,25188
19671,0,28206
2791,1,3311
34923,0,7622
6611,0,13514
17892,0,8756
14480,1,7789
15987,1,15951
25837,0,16105
8402,0,32278
4537,1,15921
25047,4,32954
22701,0,3377
9042,0,4223
1442,6,34832
12857,0,24953
130,2,28254
405,8,33307
19704,1,9543
19219,0,12420
36474,0,38178
3367,0,24300
24748,0,16138
11775,0,22797
737,9,23414
6749,4,7198
19142,0,27404
15128,0,27061
16893,5,30206
22958,0,32604
23910,9,12963
27843,0,26391
4941,1,15921
4687,1,29087
11693,0,16353
16874,0,8521
11114,1,14886
27557,0,39216
5032,6,26322
9120,1,28024
38052,0,18917
7586,1,1980
4613,0,14818
30128,0,10730
7147,0,4807
12113,1,2720
36005,4,9553
18297,1,33346
33147,0,1159
13567,6,10365
18530,2,30679
15880,0,873
26328,0,5307
9401,1,17445
1871,1,18998
11293,1,30217
9716,6,38489
4509,0,2432
16559,1,5179
9391,1,17922
21352,1,10959
22072,1,5147
17373,2,8434
23589,2,19698
31758,0,1396
9817,1,15592
7752,8,39364
32202,1,500
18710,1,4634
3361,1,17759
8267,5,34332
14256,0,24139
8809,1,22233
18302,1,18297
36194,0,28953
33394,0,39591
34019,0,21847
22610,6,34784
32376,0,29587
1641,1,15624
36169,2,4816
35411,9,721
4196,1,10056
3947,0,12152
28160,5,29732
13040,0,977
12342,1,6726
23175,0,6132
18322,0,33175
8013,9,13579
7158,1,19021
1004,4,36920
5742,0,15780
38276,5,474
15109,1,4279
3779,1,10183
35375,0,20809
5847,1,13024
2333,0,3687
18998,1,12894
24061,2,23561
24369,1,13187
2158,0,9736
30329,1,308
17590,1,14833
21641,0,13307
16991,1,7633
22889,0,672
981,4,11260
31867,0,40295
3558,5,669
5967,1,16927
35672,6,4549
26388,0,39591
15498,0,17849
28008,0,39686
8727,1,1458
13524,1,26344
1450,3,17330
15977,1,585
6062,6,18778
23526,1,8192
22862,1,17830
30601,1,1472
1198,1,10398
6878,1,18722
9325,6,6769
1027,0,30652
4166,1,9936
2736,1,1526
6136,0,2671
5837,1,28225
4087,4,12454
405,8,34501
3441,1,19583
22452,0,28091
5019,4,32104
20371,4,11472
21085,1,20302
2613,1,9431
18152,0,38548
25274,1,1363
39002,0,3377
5082,0,11910
4763,1,29511
17092,0,32042
580,1,3724
12841,0,5094
13521,1,8792
7739,1,9564
1148,6,27999
1519,4,25124
10893,1,10765
14761,0,38755
3925,1,28216
35196,0,8485
7612,0,13349
25730,4,34337
10036,6,14613
20122,6,40026
29875,1,15964
8232,1,6279
10936,1,2672
18489,0,15301
38464,0,6097
27942,2,32184
14308,0,19575
3650,1,11893
907,6,34621
34897,0,20786
35197,4,8049
8777,1,13902
2819,1,33638
18970,0,10172
11196,1,24956
5223,1,29168
19670,1,15872
9195,1,9269
6413,5,9380
1868,1,15875
17918,6,31679
26099,1,7297
17775,0,21930
12514,0,27799
20006,1,2268
39265,0,20461
26737,0,24158
4752,0,1034
30287,0,34734
22201,0,858
2521,4,34754
1538,4,7690
13952,1,3784
14011,1,2791
26888,0,22137
6017,3,6667
16305,0,8077
4751,1,1219
32636,1,18749
35471,0,39824
24274,0,7133
15984,0,14378
37913,5,15434
97,6,15485
23904,4,25627
20821,0,15585
17073,1,6276
6716,1,20342
6385,1,7546
4065,0,38419
9435,4,26790
6986,1,21292
16968,4,22960
13691,4,24516
2069,6,25131
19444,0,33539
20389,0,12884
514,0,17586
8555,0,34860
23130,1,31346
2975,0,7315
2591,1,1523
29429,0,21910
7620,0,17586
13261,4,3722
22536,0,36040
4760,0,12072
23542,0,29564
20542,1,1735
35195,1,946
16050,0,21430
31210,0,26441
124,1,10399
39123,0,1324
25539,0,10513
7594,2,3004
9803,1,4410
16784,0,39269
13465,1,11948
2970,0,17809
12822,2,17575
5017,4,32616
18702,1,20605
25403,1,28925
2982,1,8427
6979,1,21323
25321,1,2339
38523,0,10513
18212,0,32040
36849,0,22232
6316,1,3218
20523,0,1095
19886,0,39712
17759,1,2051
18096,0,36244
13527,0,29099
35690,0,23642
17839,1,16461
6253,0,8521
20453,1,30741
25087,0,17256
880,1,5572
18630,0,13212
38502,0,26852
9080,6,1907
8866,0,2358
14846,0,27061
5645,1,13669
7246,4,37886
4443,1,33547
21457,0,5307
606,6,29029
15105,1,19954
11091,1,31834
18555,0,4965
37428,2,5991
21779,1,15205
1651,4,5206
32510,6,34765
18886,1,15243
39434,0,22051
17444,0,7717
19571,0,7857
28166,0,31323
4376,0,13536
5318,0,5336
25997,1,10318
29040,0,1748
9923,1,7611
4719,1,784
18905,4,29226
12344,9,3760
31942,4,35311
14809,0,14044
5660,0,27974
4533,1,1161
436,6,36058
27735,1,4324
5101,6,25216
11619,0,29804
8153,1,8110
2651,1,14592
15832,0,9200
32494,1,7038
28477,0,16411
21248,6,28505
3268,1,9502
3057,1,18447
23375,0,13409
33413,2,11801
6096,4,27320
17315,1,17933
29585,1,18990
14201,0,19639
479,1,22216
21183,0,12703
22218,1,20279
10387,5,38779
9733,1,19154
7070,1,15836
31106,2,4816
6745,6,37989
8369,1,22583
6628,0,12089
9812,6,17896
5744,0,13086
34765,0,17256
1347,1,6541
29515,0,26513
26041,3,7241
14359,0,8024
23572,6,35276
539,4,12202
8201,1,34255
7920,1,21849
20308,0,7491
34921,0,28816
1182,0,20109
5680,6,19550
6089,1,11074
7398,6,15873
22618,0,26432
9572,1,5024
38926,1,9497
27827,6,36614
15259,1,977
12826,1,31988
22857,1,22105
4789,6,36056
2420,0,11119
9271,1,22299
17489,0,30434
7820,6,35424
10224,2,28209
3141,0,31996
2181,4,840
7789,0,39639
12637,0,23782
1624,0,7002
29038,1,24331
15648,1,17258
33742,0,1
2441,4,539
11647,9,29396
25152,0,20204
12390,0,31478
11603,0,30118
22887,4,20389
22241,5,17906
9397,0,34493
2697,1,23048
8209,4,22532
6399,0,9989
3267,0,22638
32909,0,32603
18907,0,28268
29552,0,36244
19437,0,31082
8593,1,18841
7751,1,17823
3269,1,19058
15054,3,8534
2588,1,20524
24530,0,6496
206,0,3528
22679,9,11785
18836,0,39620
5680,6,37613
25891,0,38311
5803,0,39688
8744,0,25603
5585,5,2758
9708,1,29939
16818,1,24159
18168,0,10343
2745,4,7853
10677,1,18009
16578,0,32986
24296,1,5931
4906,1,16951
23630,1,19266
34025,0,738
29216,0,35646
37798,0,21663
29413,0,7373
2188,0,14818
18830,0,22117
16642,1,3760
23052,0,30434
4028,0,4597
12581,1,32150
14578,0,36388
9310,1,30643
25341,1,33830
5403,1,17912
26952,1,17358
10895,1,7172
13587,4,15953
1583,4,9028
19501,1,3648
4821,0,19928
10458,1,16683
9927,1,28391
4384,6,33230
502,4,18373
20621,2,16105
22377,1,7199
37247,0,28580
4830,0,27404
219,1,1757
21924,1,12247
36850,0,21914
969,0,28816
348,7,4513
22510,0,36081
29306,6,18976
13321,4,35280
21160,1,13225
6888,1,11826
37582,0,4106
2441,4,4602
7396,1,3231
39071,0,25127
5035,0,38419
19067,1,18268
16113,1,12509
19296,5,19561
36364,0,7121
3694,0,5135
6148,4,25227
34298,1,697
17462,4,17295
12010,0,38540
