0,0,12
1,1,88
2,2,72
3,3,46
4,4,27
5,5,96
6,4,45
7,3,10
8,6,68
9,3,40
10,5,81
11,7,68
12,6,62
13,3,42
14,5,71
15,0,23
16,3,61
17,7,9
18,8,68
19,3,44
20,9,32
21,8,84
16,10,40
9,11,51
11,11,1
7,2,82
22,3,57
23,6,64
0,9,71
24,8,41
25,10,18
26,11,92
27,3,55
28,11,37
13,12,35
29,5,22
30,5,88
22,13,45
0,3,21
25,6,49
18,3,0
31,11,45
32,5,68
9,10,44
19,14,3
33,13,31
34,2,44
21,10,48
31,11,41
35,2,61
36,3,7
35,15,43
29,12,50
37,4,27
32,1,22
38,13,27
39,8,36
40,10,33
16,14,17
41,9,76
42,4,30
43,16,46
35,11,11
4,13,35
33,2,10
44,17,40
45,7,55
24,2,61
29,11,12
46,6,103
36,10,42
7,3,90
47,5,58
9,6,72
36,7,62
36,10,27
29,3,30
48,5,39
49,14,90
29,4,48
22,3,86
50,12,6
51,10,29
8,2,15
37,12,30
52,5,68
53,6,20
54,3,94
53,11,92
55,5,97
21,2,61
56,7,68
40,5,97
57,9,27
58,2,50
23,11,42
59,13,102
60,11,57
61,6,65
10,12,29
22,7,21
62,10,89
46,13,80
63,15,74
17,5,55
39,5,2
48,13,30
32,8,83
31,16,54
25,3,17
64,2,48
41,3,70
65,5,58
13,4,82
66,2,34
50,11,75
1,1,83
67,12,99
40,10,4
16,6,33
40,15,86
68,1,79
28,10,11
69,11,34
30,3,36
70,11,27
48,18,36
71,9,53
72,9,66
73,2,60
51,0,39
27,19,37
56,10,30
74,8,94
44,3,30
13,16,36
49,9,98
75,7,37
1,7,96
62,18,11
52,4,85
47,2,49
76,15,101
49,3,52
77,11,40
40,12,14
51,0,23
78,2,43
35,2,59
10,4,8
2,2,17
79,7,26
57,9,67
42,7,97
56,11,49
78,12,80
80,14,64
81,10,11
82,11,87
30,7,78
13,3,89
71,10,20
45,2,10
83,3,81
27,13,6
14,12,31
82,3,80
14,15,83
33,5,57
15,8,92
84,5,101
57,19,2
2,20,1
19,19,23
77,5,97
7,10,11
54,3,37
6,11,63
42,4,76
45,5,20
73,1,62
34,2,12
65,21,5
15,4,19
13,10,58
82,3,94
48,5,23
1,15,86
22,8,68
44,4,56
81,7,58
72,5,68
1,3,99
15,11,42
85,6,16
82,6,88
61,3,48
33,14,72
53,3,21
3,21,12
44,3,75
7,9,45
50,13,17
53,10,91
56,8,7
22,18,52
72,10,38
86,15,74
81,6,33
30,10,2
56,15,43
77,18,79
87,18,48
88,12,86
74,6,55
2,13,85
40,15,43
54,11,53
37,10,40
36,11,79
1,1,20
74,18,54
89,12,15
37,4,102
84,3,5
40,12,35
21,10,25
28,15,64
78,12,85
26,10,67
3,21,59
74,2,15
1,3,100
79,11,44
30,14,3
76,3,59
88,6,92
90,11,88
64,7,9
30,3,54
86,7,79
18,2,53
91,7,101
83,16,34
87,10,97
64,3,1
92,12,0
93,18,60
6,2,76
19,13,31
83,1,96
92,7,36
53,15,73
67,16,30
2,13,77
91,12,64
73,1,83
72,2,56
34,2,59
94,16,5
78,5,83
25,3,102
78,12,16
30,18,51
50,15,55
31,0,48
67,19,94
70,12,72
74,16,29
12,12,50
14,12,45
50,10,99
54,4,102
10,11,59
69,14,95
48,5,91
68,4,82
27,12,70
47,3,2
18,3,38
74,12,14
29,5,2
11,18,63
66,5,98
75,8,1
25,10,78
85,2,60
52,11,97
78,1,89
76,9,2
47,19,28
0,11,79
13,10,78
23,3,48
29,16,73
73,2,65
93,16,54
92,10,70
35,18,38
94,2,0
75,3,0
74,16,50
41,3,89
18,18,64
81,17,97
12,5,98
67,6,52
7,5,36
85,21,48
36,7,54
74,5,23
43,15,13
43,15,31
72,6,102
80,2,72
38,2,85
6,10,3
25,10,7
50,3,4
36,10,32
78,8,103
77,18,26
5,11,52
78,4,64
54,0,60
72,2,13
57,4,31
63,3,37
29,13,15
36,1,84
95,7,20
20,12,86
64,0,101
1,15,61
20,6,53
96,20,77
83,16,49
11,4,12
12,3,75
34,13,19
97,2,13
39,18,94
98,8,55
5,19,98
1,15,10
27,0,100
56,3,72
59,4,45
53,6,38
82,2,35
53,3,88
48,2,72
30,2,53
11,12,45
71,9,54
71,0,101
1,10,7
12,8,71
39,1,37
70,21,65
46,7,84
99,13,86
91,12,17
38,13,5
49,12,14
21,5,83
13,3,70
38,4,69
89,2,31
99,12,102
100,3,35
99,21,90
93,15,44
55,10,24
36,1,25
56,8,78
101,8,54
73,15,6
61,12,29
0,7,62
25,5,71
72,13,50
4,20,28
78,4,51
32,13,63
99,13,6
71,3,1
77,7,11
28,19,67
35,5,66
27,2,13
26,11,86
88,19,46
37,2,65
53,16,25
96,8,21
40,15,63
0,15,91
67,3,13
29,4,31
74,8,98
93,20,34
69,3,102
76,3,50
41,7,55
40,4,12
27,21,10
101,7,39
49,4,95
11,8,58
102,12,17
51,3,49
36,7,87
26,0,10
65,13,64
86,11,10
18,3,82
19,8,25
53,10,99
40,7,41
31,2,61
75,8,84
39,15,76
44,6,82
75,6,80
52,5,25
89,12,102
33,2,59
14,8,94
75,3,62
68,10,81
67,10,38
78,8,11
18,2,29
77,15,43
47,5,7
53,15,69
101,7,91
58,3,90
72,21,12
92,9,71
53,4,45
11,2,29
60,21,5
55,17,54
90,13,51
48,2,5
67,3,77
102,12,47
45,16,92
73,3,70
92,2,30
29,4,35
78,7,94
59,4,31
2,2,99
64,9,54
49,10,4
33,4,17
52,11,89
51,18,33
87,10,64
102,21,95
33,2,44
90,4,35
6,11,86
14,10,4
28,20,18
3,16,22
77,14,59
45,5,67
13,10,85
27,13,53
36,0,60
90,9,97
79,5,94
94,2,60
83,11,50
65,0,38
23,1,88
49,9,78
36,0,66
91,9,54
24,7,58
85,18,91
34,6,55
45,10,37
8,18,87
88,3,33
95,5,96
54,11,26
80,10,25
92,10,67
46,11,13
15,7,9
74,7,11
84,1,57
47,13,53
76,3,0
73,11,25
60,15,1
88,9,42
21,18,52
57,9,32
74,18,92
41,20,69
83,7,54
65,3,18
65,11,50
24,10,34
80,4,47
13,4,29
10,9,39
11,18,0
70,12,3
87,12,82
12,16,25
86,2,13
46,3,67
10,9,89
58,5,87
37,5,92
3,13,29
64,18,18
11,13,19
28,7,94
25,10,4
68,5,23
98,2,12
12,2,16
5,2,45
101,9,57
35,2,12
37,2,95
43,10,27
11,3,32
49,11,77
20,5,28
50,8,71
14,7,73
91,13,86
89,3,2
75,13,14
27,21,59
23,3,40
51,13,86
29,19,41
77,13,19
97,6,9
43,9,9
34,12,8
80,5,92
63,10,102
18,16,52
51,7,71
49,19,38
43,9,67
67,12,64
58,10,48
98,7,7
100,18,22
91,10,29
13,10,18
65,5,7
26,10,23
43,16,11
80,0,85
53,10,64
33,3,92
28,10,35
38,4,56
9,16,80
0,3,80
84,2,70
67,2,76
47,3,1
52,19,58
81,2,61
69,18,63
97,1,75
